0.000000e+00 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
1.562500e-03 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
3.125000e-03 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
4.687500e-03 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
6.250000e-03 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
7.812500e-03 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
9.375000e-03 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
1.093750e-02 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
1.250000e-02 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
1.406250e-02 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
1.562500e-02 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
1.718750e-02 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
1.875000e-02 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
2.031250e-02 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
2.187500e-02 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
2.343750e-02 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
2.500000e-02 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
2.656250e-02 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
2.812500e-02 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
2.968750e-02 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
3.125000e-02 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
3.281250e-02 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
3.437500e-02 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
3.593750e-02 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
3.750000e-02 0.000000e+00 6.000000e-03 5.000000e+02 -0.000000e+00 0.000000e+00
3.906250e-02 0.000000e+00 6.000001e-03 5.000000e+02 -0.000000e+00 0.000000e+00
4.062500e-02 0.000000e+00 6.000004e-03 5.000000e+02 -0.000000e+00 0.000000e+00
4.218750e-02 0.000000e+00 6.000014e-03 5.000000e+02 -0.000000e+00 0.000000e+00
4.375000e-02 0.000000e+00 6.000043e-03 5.000000e+02 -0.000000e+00 0.000000e+00
4.531250e-02 0.000000e+00 6.000119e-03 5.000000e+02 -0.000000e+00 0.000000e+00
4.687500e-02 0.000000e+00 6.000300e-03 5.000000e+02 -0.000000e+00 0.000000e+00
4.843750e-02 0.000000e+00 1.456533e-01 5.000000e+02 -0.000000e+00 0.000000e+00
5.000000e-02 1.796043e-09 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
5.156250e-02 2.348904e-05 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
5.312500e-02 4.697580e-05 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
5.468750e-02 7.046187e-05 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
5.625000e-02 9.394704e-05 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
5.781250e-02 1.174311e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
5.937500e-02 1.409139e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
6.093750e-02 1.643953e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
6.250000e-02 1.878751e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
6.406250e-02 2.113531e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
6.562500e-02 2.348294e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
6.718750e-02 2.583036e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
6.875000e-02 2.817759e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
7.031250e-02 3.052459e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
7.187500e-02 3.287138e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
7.343750e-02 3.521793e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
7.500000e-02 3.756425e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
7.656250e-02 3.991033e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
7.812500e-02 4.225616e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
7.968750e-02 4.460175e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
8.125000e-02 4.694710e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
8.281250e-02 4.929220e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
8.437500e-02 5.163706e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
8.593750e-02 5.398169e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
8.750000e-02 5.632608e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
8.906250e-02 5.867025e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
9.062500e-02 6.101419e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
9.218750e-02 6.335792e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
9.375000e-02 6.570144e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
9.531250e-02 6.804477e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
9.687500e-02 7.038791e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
9.843750e-02 7.273087e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
1.000000e-01 7.507365e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
1.015625e-01 7.741642e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
1.031250e-01 7.975882e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
1.046875e-01 8.210104e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
1.062500e-01 8.444308e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
1.078125e-01 8.678496e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
1.093750e-01 8.912669e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
1.109375e-01 9.146830e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
1.125000e-01 9.380980e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
1.140625e-01 9.615120e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
1.156250e-01 9.849254e-04 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
1.171875e-01 1.008338e-03 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
1.187500e-01 1.031750e-03 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
1.203125e-01 1.055159e-03 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
1.218750e-01 1.078566e-03 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
1.234375e-01 1.101971e-03 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
1.250000e-01 1.125375e-03 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
1.265625e-01 1.148781e-03 1.000000e+00 1.000000e+00 -0.000000e+00 0.000000e+00
1.281250e-01 4.492474e-04 1.000000e+00 1.000000e+00 -1.000000e+00 0.000000e+00
1.296875e-01 2.510730e-04 1.000000e+00 1.000000e+00 -1.000000e+00 0.000000e+00
1.312500e-01 5.289896e-05 1.000000e+00 1.000000e+00 -1.000000e+00 0.000000e+00
1.328125e-01 0.000000e+00 8.149323e-01 1.000000e+00 -1.000000e+00 0.000000e+00
1.343750e-01 0.000000e+00 6.561032e-01 1.000000e+00 -1.000000e+00 0.000000e+00
1.359375e-01 0.000000e+00 5.773807e-01 1.000000e+00 -1.000000e+00 0.000000e+00
1.375000e-01 0.000000e+00 5.383573e-01 1.000000e+00 -1.000000e+00 0.000000e+00
1.390625e-01 0.000000e+00 5.190099e-01 1.000000e+00 -1.000000e+00 0.000000e+00
1.406250e-01 0.000000e+00 5.094154e-01 1.000000e+00 -1.000000e+00 0.000000e+00
1.421875e-01 0.000000e+00 5.046555e-01 1.000000e+00 -1.000000e+00 0.000000e+00
1.437500e-01 0.000000e+00 5.022910e-01 1.000000e+00 -1.000000e+00 0.000000e+00
1.453125e-01 0.000000e+00 5.011104e-01 1.000000e+00 -1.000000e+00 0.000000e+00
1.468750e-01 0.000000e+00 5.005021e-01 1.000000e+00 -1.000000e+00 0.000000e+00
