2.222222e-04 0.000000e+00
4.444444e-04 0.000000e+00
6.666667e-04 0.000000e+00
8.888889e-04 0.000000e+00
1.111111e-03 0.000000e+00
1.333333e-03 0.000000e+00
1.555556e-03 0.000000e+00
1.777778e-03 0.000000e+00
2.000000e-03 0.000000e+00
2.222222e-03 0.000000e+00
2.444444e-03 0.000000e+00
2.666667e-03 0.000000e+00
2.888889e-03 0.000000e+00
3.111111e-03 0.000000e+00
3.333333e-03 0.000000e+00
3.555556e-03 0.000000e+00
3.777778e-03 0.000000e+00
4.000000e-03 0.000000e+00
4.222222e-03 0.000000e+00
4.444444e-03 0.000000e+00
4.666667e-03 0.000000e+00
4.888889e-03 0.000000e+00
5.111111e-03 0.000000e+00
5.333333e-03 0.000000e+00
5.555556e-03 0.000000e+00
5.777778e-03 0.000000e+00
6.000000e-03 0.000000e+00
6.222222e-03 0.000000e+00
6.444444e-03 0.000000e+00
6.666667e-03 0.000000e+00
6.888889e-03 0.000000e+00
7.111111e-03 0.000000e+00
7.333333e-03 0.000000e+00
7.555556e-03 0.000000e+00
7.777778e-03 0.000000e+00
8.000000e-03 0.000000e+00
8.222222e-03 0.000000e+00
8.444444e-03 0.000000e+00
8.666667e-03 0.000000e+00
8.888889e-03 0.000000e+00
9.111111e-03 0.000000e+00
9.333333e-03 0.000000e+00
9.555556e-03 0.000000e+00
9.777778e-03 0.000000e+00
1.000000e-02 0.000000e+00
1.022222e-02 0.000000e+00
1.044444e-02 0.000000e+00
1.066667e-02 0.000000e+00
1.088889e-02 0.000000e+00
1.111111e-02 0.000000e+00
1.133333e-02 0.000000e+00
1.155556e-02 0.000000e+00
1.177778e-02 0.000000e+00
1.200000e-02 0.000000e+00
1.222222e-02 0.000000e+00
1.244444e-02 0.000000e+00
1.266667e-02 0.000000e+00
1.288889e-02 0.000000e+00
1.311111e-02 0.000000e+00
1.333333e-02 0.000000e+00
1.355556e-02 0.000000e+00
1.377778e-02 0.000000e+00
1.400000e-02 0.000000e+00
1.422222e-02 0.000000e+00
1.444444e-02 0.000000e+00
1.466667e-02 0.000000e+00
1.488889e-02 0.000000e+00
1.511111e-02 0.000000e+00
1.533333e-02 0.000000e+00
1.555556e-02 0.000000e+00
1.577778e-02 0.000000e+00
1.600000e-02 0.000000e+00
1.622222e-02 0.000000e+00
1.644444e-02 0.000000e+00
1.666667e-02 0.000000e+00
1.688889e-02 0.000000e+00
1.711111e-02 0.000000e+00
1.733333e-02 0.000000e+00
1.755556e-02 0.000000e+00
1.777778e-02 0.000000e+00
1.800000e-02 0.000000e+00
1.822222e-02 0.000000e+00
1.844444e-02 0.000000e+00
1.866667e-02 0.000000e+00
1.888889e-02 0.000000e+00
1.911111e-02 0.000000e+00
1.933333e-02 0.000000e+00
1.955556e-02 0.000000e+00
1.977778e-02 0.000000e+00
2.000000e-02 0.000000e+00
2.022222e-02 0.000000e+00
2.044444e-02 0.000000e+00
2.066667e-02 0.000000e+00
2.088889e-02 0.000000e+00
2.111111e-02 0.000000e+00
2.133333e-02 0.000000e+00
2.155556e-02 0.000000e+00
2.177778e-02 0.000000e+00
2.200000e-02 0.000000e+00
2.222222e-02 0.000000e+00
2.244444e-02 0.000000e+00
2.266667e-02 0.000000e+00
2.288889e-02 0.000000e+00
2.311111e-02 0.000000e+00
2.333333e-02 0.000000e+00
2.355556e-02 0.000000e+00
2.377778e-02 0.000000e+00
2.400000e-02 0.000000e+00
2.422222e-02 0.000000e+00
2.444444e-02 0.000000e+00
2.466667e-02 0.000000e+00
2.488889e-02 0.000000e+00
2.511111e-02 0.000000e+00
2.533333e-02 0.000000e+00
2.555556e-02 0.000000e+00
2.577778e-02 0.000000e+00
2.600000e-02 0.000000e+00
2.622222e-02 0.000000e+00
2.644444e-02 0.000000e+00
2.666667e-02 0.000000e+00
2.688889e-02 0.000000e+00
2.711111e-02 0.000000e+00
2.733333e-02 0.000000e+00
2.755556e-02 0.000000e+00
2.777778e-02 0.000000e+00
2.800000e-02 0.000000e+00
2.822222e-02 0.000000e+00
2.844444e-02 0.000000e+00
2.866667e-02 0.000000e+00
2.888889e-02 0.000000e+00
2.911111e-02 0.000000e+00
2.933333e-02 0.000000e+00
2.955556e-02 0.000000e+00
2.977778e-02 0.000000e+00
3.000000e-02 0.000000e+00
3.022222e-02 0.000000e+00
3.044444e-02 0.000000e+00
3.066667e-02 0.000000e+00
3.088889e-02 0.000000e+00
3.111111e-02 0.000000e+00
3.133333e-02 0.000000e+00
3.155556e-02 0.000000e+00
3.177778e-02 0.000000e+00
3.200000e-02 0.000000e+00
3.222222e-02 0.000000e+00
3.244444e-02 0.000000e+00
3.266667e-02 0.000000e+00
3.288889e-02 0.000000e+00
3.311111e-02 0.000000e+00
3.333333e-02 0.000000e+00
3.355556e-02 0.000000e+00
3.377778e-02 0.000000e+00
3.400000e-02 0.000000e+00
3.422222e-02 0.000000e+00
3.444444e-02 0.000000e+00
3.466667e-02 0.000000e+00
3.488889e-02 0.000000e+00
3.511111e-02 0.000000e+00
3.533333e-02 0.000000e+00
3.555556e-02 0.000000e+00
3.577778e-02 0.000000e+00
3.600000e-02 0.000000e+00
3.622222e-02 0.000000e+00
3.644444e-02 0.000000e+00
3.666667e-02 0.000000e+00
3.688889e-02 0.000000e+00
3.711111e-02 0.000000e+00
3.733333e-02 0.000000e+00
3.755556e-02 0.000000e+00
3.777778e-02 0.000000e+00
3.800000e-02 0.000000e+00
3.822222e-02 0.000000e+00
3.844444e-02 0.000000e+00
3.866667e-02 0.000000e+00
3.888889e-02 0.000000e+00
3.911111e-02 0.000000e+00
3.933333e-02 0.000000e+00
3.955556e-02 0.000000e+00
3.977778e-02 0.000000e+00
4.000000e-02 0.000000e+00
4.022222e-02 0.000000e+00
4.044444e-02 0.000000e+00
4.066667e-02 0.000000e+00
4.088889e-02 0.000000e+00
4.111111e-02 0.000000e+00
4.133333e-02 0.000000e+00
4.155556e-02 0.000000e+00
4.177778e-02 0.000000e+00
4.200000e-02 0.000000e+00
4.222222e-02 0.000000e+00
4.244444e-02 0.000000e+00
4.266667e-02 0.000000e+00
4.288889e-02 0.000000e+00
4.311111e-02 0.000000e+00
4.333333e-02 0.000000e+00
4.355556e-02 0.000000e+00
4.377778e-02 0.000000e+00
4.400000e-02 0.000000e+00
4.422222e-02 0.000000e+00
4.444444e-02 0.000000e+00
4.466667e-02 0.000000e+00
4.488889e-02 0.000000e+00
4.511111e-02 0.000000e+00
4.533333e-02 0.000000e+00
4.555556e-02 0.000000e+00
4.577778e-02 0.000000e+00
4.600000e-02 0.000000e+00
4.622222e-02 0.000000e+00
4.644444e-02 0.000000e+00
4.666667e-02 0.000000e+00
4.688889e-02 0.000000e+00
4.711111e-02 0.000000e+00
4.733333e-02 0.000000e+00
4.755556e-02 0.000000e+00
4.777778e-02 0.000000e+00
4.800000e-02 0.000000e+00
4.822222e-02 0.000000e+00
4.844444e-02 0.000000e+00
4.866667e-02 0.000000e+00
4.888889e-02 0.000000e+00
4.911111e-02 0.000000e+00
4.933333e-02 0.000000e+00
4.955556e-02 0.000000e+00
4.977778e-02 0.000000e+00
5.000000e-02 0.000000e+00
5.022222e-02 0.000000e+00
5.044444e-02 0.000000e+00
5.066667e-02 0.000000e+00
5.088889e-02 0.000000e+00
5.111111e-02 0.000000e+00
5.133333e-02 0.000000e+00
5.155556e-02 0.000000e+00
5.177778e-02 0.000000e+00
5.200000e-02 0.000000e+00
5.222222e-02 0.000000e+00
5.244444e-02 0.000000e+00
5.266667e-02 0.000000e+00
5.288889e-02 0.000000e+00
5.311111e-02 0.000000e+00
5.333333e-02 0.000000e+00
5.355556e-02 0.000000e+00
5.377778e-02 0.000000e+00
5.400000e-02 0.000000e+00
5.422222e-02 0.000000e+00
5.444444e-02 0.000000e+00
5.466667e-02 0.000000e+00
5.488889e-02 0.000000e+00
5.511111e-02 0.000000e+00
5.533333e-02 0.000000e+00
5.555556e-02 0.000000e+00
5.577778e-02 0.000000e+00
5.600000e-02 0.000000e+00
5.622222e-02 0.000000e+00
5.644444e-02 0.000000e+00
5.666667e-02 0.000000e+00
5.688889e-02 0.000000e+00
5.711111e-02 0.000000e+00
5.733333e-02 0.000000e+00
5.755556e-02 0.000000e+00
5.777778e-02 0.000000e+00
5.800000e-02 0.000000e+00
5.822222e-02 0.000000e+00
